cell_num,arc_id,longitude,latitude
6337.0,6338.0,-122.25,69.75
6338.0,6339.0,-121.75,69.75
6339.0,6340.0,-121.25,69.75
6340.0,6341.0,-120.75,69.75
6341.0,6342.0,-117.25,69.75
6342.0,6343.0,-116.75,69.75
6343.0,6344.0,-116.25,69.75
6344.0,6345.0,-115.75,69.75
6345.0,6346.0,-115.25,69.75
6346.0,6347.0,-114.75,69.75
6347.0,6348.0,-114.25,69.75
6348.0,6349.0,-113.75,69.75
6349.0,6350.0,-113.25,69.75
6350.0,6351.0,-112.75,69.75
6351.0,6352.0,-112.25,69.75
6352.0,6353.0,-111.75,69.75
6353.0,6354.0,-111.25,69.75
6354.0,6355.0,-110.75,69.75
6355.0,6356.0,-110.25,69.75
6356.0,6357.0,-109.75,69.75
6357.0,6358.0,-109.25,69.75
6358.0,6359.0,-108.75,69.75
6359.0,6360.0,-108.25,69.75
6360.0,6361.0,-107.75,69.75
6361.0,6362.0,-107.25,69.75
6362.0,6363.0,-106.75,69.75
6363.0,6364.0,-106.25,69.75
6364.0,6365.0,-105.75,69.75
6365.0,6366.0,-105.25,69.75
6366.0,6367.0,-104.75,69.75
6367.0,6368.0,-104.25,69.75
6368.0,6369.0,-103.75,69.75
6369.0,6370.0,-103.25,69.75
6370.0,6371.0,-102.75,69.75
6371.0,6372.0,-102.25,69.75
6372.0,6373.0,-101.75,69.75
6373.0,6374.0,-101.25,69.75
6374.0,6375.0,-100.75,69.75
6375.0,6376.0,-98.25,69.75
6376.0,6377.0,-97.75,69.75
6377.0,6378.0,-97.25,69.75
6378.0,6379.0,-96.75,69.75
6379.0,6380.0,-96.25,69.75
6380.0,6381.0,-95.75,69.75
6381.0,6382.0,-95.25,69.75
6382.0,6383.0,-94.75,69.75
6383.0,6384.0,-94.25,69.75
6384.0,6385.0,-93.75,69.75
6385.0,6386.0,-93.25,69.75
6386.0,6387.0,-92.75,69.75
6387.0,6388.0,-92.25,69.75
6388.0,6389.0,-91.25,69.75
6389.0,6390.0,-87.25,69.75
6390.0,6391.0,-86.75,69.75
6391.0,6392.0,-85.25,69.75
6392.0,6393.0,-84.75,69.75
6393.0,6394.0,-84.25,69.75
6394.0,6395.0,-83.75,69.75
6395.0,6396.0,-83.25,69.75
6396.0,6397.0,-82.75,69.75
6397.0,6398.0,-82.25,69.75
6398.0,6399.0,-81.75,69.75
6399.0,6400.0,-81.25,69.75
6400.0,6401.0,-80.75,69.75
6401.0,6402.0,-80.25,69.75
6402.0,6403.0,-79.75,69.75
6403.0,6404.0,-79.25,69.75
6404.0,6405.0,-78.75,69.75
6405.0,6406.0,-78.25,69.75
6406.0,6407.0,-77.75,69.75
6407.0,6408.0,-77.25,69.75
6408.0,6409.0,-76.75,69.75
6409.0,6410.0,-76.25,69.75
6410.0,6411.0,-75.75,69.75
6411.0,6412.0,-75.25,69.75
6412.0,6413.0,-74.75,69.75
6413.0,6414.0,-74.25,69.75
6414.0,6415.0,-73.75,69.75
6415.0,6416.0,-73.25,69.75
6416.0,6417.0,-72.75,69.75
6417.0,6418.0,-72.25,69.75
6418.0,6419.0,-71.75,69.75
6419.0,6420.0,-71.25,69.75
6420.0,6421.0,-70.75,69.75
6421.0,6422.0,-70.25,69.75
6422.0,6423.0,-69.75,69.75
6423.0,6424.0,-69.25,69.75
6424.0,6425.0,-68.75,69.75
6425.0,6426.0,-68.25,69.75
6426.0,6427.0,-67.75,69.75
6427.0,6428.0,-67.25,69.75
6428.0,6429.0,-54.75,69.75
6429.0,6430.0,-54.25,69.75
6430.0,6431.0,-53.75,69.75
6431.0,6432.0,-53.25,69.75
6432.0,6433.0,-52.75,69.75
6433.0,6434.0,-52.25,69.75
6434.0,6435.0,-51.75,69.75
6435.0,6436.0,-51.25,69.75
6436.0,6437.0,-50.75,69.75
6437.0,6438.0,-50.25,69.75
6438.0,6439.0,-49.75,69.75
6439.0,6440.0,-49.25,69.75
6440.0,6441.0,-48.75,69.75
6441.0,6442.0,-48.25,69.75
6442.0,6443.0,-47.75,69.75
6443.0,6444.0,-47.25,69.75
6444.0,6445.0,-46.75,69.75
6445.0,6446.0,-46.25,69.75
6446.0,6447.0,-45.75,69.75
6447.0,6448.0,-45.25,69.75
6448.0,6449.0,-44.75,69.75
6449.0,6450.0,-44.25,69.75
6450.0,6451.0,-43.75,69.75
6451.0,6452.0,-43.25,69.75
6452.0,6453.0,-42.75,69.75
6453.0,6454.0,-42.25,69.75
6454.0,6455.0,-41.75,69.75
6455.0,6456.0,-41.25,69.75
6456.0,6457.0,-40.75,69.75
6457.0,6458.0,-40.25,69.75
6458.0,6459.0,-39.75,69.75
6459.0,6460.0,-39.25,69.75
6460.0,6461.0,-38.75,69.75
6461.0,6462.0,-38.25,69.75
6462.0,6463.0,-37.75,69.75
6463.0,6464.0,-37.25,69.75
6464.0,6465.0,-36.75,69.75
6465.0,6466.0,-36.25,69.75
6466.0,6467.0,-35.75,69.75
6467.0,6468.0,-35.25,69.75
6468.0,6469.0,-34.75,69.75
6469.0,6470.0,-34.25,69.75
6470.0,6471.0,-33.75,69.75
6471.0,6472.0,-33.25,69.75
6472.0,6473.0,-32.75,69.75
6473.0,6474.0,-32.25,69.75
6474.0,6475.0,-31.75,69.75
6475.0,6476.0,-31.25,69.75
6476.0,6477.0,-30.75,69.75
6477.0,6478.0,-30.25,69.75
6478.0,6479.0,-29.75,69.75
6479.0,6480.0,-29.25,69.75
6480.0,6481.0,-28.75,69.75
6481.0,6482.0,-28.25,69.75
6482.0,6483.0,-27.75,69.75
6483.0,6484.0,-27.25,69.75
6484.0,6485.0,-26.75,69.75
6485.0,6486.0,-26.25,69.75
6486.0,6487.0,-25.75,69.75
6487.0,6488.0,-25.25,69.75
6488.0,6489.0,-24.75,69.75
6489.0,6490.0,-24.25,69.75
6490.0,6491.0,-23.75,69.75
6491.0,6492.0,-23.25,69.75
6492.0,6493.0,-22.75,69.75
6493.0,6494.0,-22.25,69.75
6494.0,6495.0,10.75,69.75
6495.0,6496.0,17.25,69.75
6496.0,6497.0,17.75,69.75
6497.0,6498.0,18.25,69.75
6498.0,6499.0,18.75,69.75
6499.0,6500.0,19.25,69.75
6500.0,6501.0,19.75,69.75
6501.0,6502.0,20.25,69.75
6502.0,6503.0,20.75,69.75
6503.0,6504.0,21.25,69.75
6504.0,6505.0,21.75,69.75
6505.0,6506.0,22.25,69.75
6506.0,6507.0,22.75,69.75
6507.0,6508.0,23.25,69.75
6508.0,6509.0,23.75,69.75
6509.0,6510.0,24.25,69.75
6510.0,6511.0,24.75,69.75
6511.0,6512.0,25.25,69.75
6512.0,6513.0,25.75,69.75
6513.0,6514.0,26.25,69.75
6514.0,6515.0,26.75,69.75
6515.0,6516.0,27.25,69.75
6516.0,6517.0,27.75,69.75
6517.0,6518.0,28.25,69.75
6518.0,6519.0,28.75,69.75
6519.0,6520.0,29.25,69.75
6520.0,6521.0,29.75,69.75
6521.0,6522.0,30.25,69.75
6522.0,6523.0,30.75,69.75
6523.0,6524.0,31.25,69.75
6524.0,6525.0,31.75,69.75
6525.0,6526.0,32.25,69.75
6526.0,6527.0,32.75,69.75
6527.0,6528.0,33.25,69.75
6528.0,6529.0,58.75,69.75
6529.0,6530.0,59.25,69.75
6530.0,6531.0,59.75,69.75
6531.0,6532.0,60.25,69.75
6532.0,6533.0,60.75,69.75
6533.0,6534.0,61.25,69.75
6534.0,6535.0,61.75,69.75
6535.0,6536.0,62.25,69.75
6536.0,6537.0,62.75,69.75
6537.0,6538.0,63.25,69.75
6538.0,6539.0,63.75,69.75
6539.0,6540.0,66.75,69.75
6540.0,6541.0,67.25,69.75
6541.0,6542.0,67.75,69.75
6542.0,6543.0,68.25,69.75
6543.0,6544.0,68.75,69.75
6544.0,6545.0,69.25,69.75
6545.0,6546.0,69.75,69.75
6546.0,6547.0,70.25,69.75
6547.0,6548.0,70.75,69.75
6548.0,6549.0,71.25,69.75
6549.0,6550.0,71.75,69.75
6550.0,6551.0,72.25,69.75
6551.0,6552.0,72.75,69.75
6552.0,6553.0,73.75,69.75
6553.0,6554.0,74.25,69.75
6554.0,6555.0,74.75,69.75
6555.0,6556.0,75.25,69.75
6556.0,6557.0,75.75,69.75
6557.0,6558.0,76.25,69.75
6558.0,6559.0,76.75,69.75
6559.0,6560.0,77.25,69.75
6560.0,6561.0,77.75,69.75
6561.0,6562.0,78.25,69.75
6562.0,6563.0,78.75,69.75
6563.0,6564.0,79.25,69.75
6564.0,6565.0,79.75,69.75
6565.0,6566.0,80.25,69.75
6566.0,6567.0,80.75,69.75
6567.0,6568.0,81.25,69.75
6568.0,6569.0,81.75,69.75
6569.0,6570.0,82.25,69.75
6570.0,6571.0,82.75,69.75
6571.0,6572.0,83.25,69.75
6572.0,6573.0,83.75,69.75
6573.0,6574.0,84.25,69.75
6574.0,6575.0,84.75,69.75
6575.0,6576.0,85.25,69.75
6576.0,6577.0,85.75,69.75
6577.0,6578.0,86.25,69.75
6578.0,6579.0,86.75,69.75
6579.0,6580.0,87.25,69.75
6580.0,6581.0,87.75,69.75
6581.0,6582.0,88.25,69.75
6582.0,6583.0,88.75,69.75
6583.0,6584.0,89.25,69.75
6584.0,6585.0,89.75,69.75
6585.0,6586.0,90.25,69.75
6586.0,6587.0,90.75,69.75
6587.0,6588.0,91.25,69.75
6588.0,6589.0,91.75,69.75
6589.0,6590.0,92.25,69.75
6590.0,6591.0,92.75,69.75
6591.0,6592.0,93.25,69.75
6592.0,6593.0,93.75,69.75
6593.0,6594.0,94.25,69.75
6594.0,6595.0,94.75,69.75
6595.0,6596.0,95.25,69.75
6596.0,6597.0,95.75,69.75
6597.0,6598.0,96.25,69.75
6598.0,6599.0,96.75,69.75
6599.0,6600.0,97.25,69.75
6600.0,6601.0,97.75,69.75
6601.0,6602.0,98.25,69.75
6602.0,6603.0,98.75,69.75
6603.0,6604.0,99.25,69.75
6604.0,6605.0,99.75,69.75
6605.0,6606.0,100.25,69.75
6606.0,6607.0,100.75,69.75
6607.0,6608.0,101.25,69.75
6608.0,6609.0,101.75,69.75
6609.0,6610.0,102.25,69.75
6610.0,6611.0,102.75,69.75
6611.0,6612.0,103.25,69.75
6612.0,6613.0,103.75,69.75
6613.0,6614.0,104.25,69.75
6614.0,6615.0,104.75,69.75
6615.0,6616.0,105.25,69.75
6616.0,6617.0,105.75,69.75
6617.0,6618.0,106.25,69.75
6618.0,6619.0,106.75,69.75
6619.0,6620.0,107.25,69.75
6620.0,6621.0,107.75,69.75
6621.0,6622.0,108.25,69.75
6622.0,6623.0,108.75,69.75
6623.0,6624.0,109.25,69.75
6624.0,6625.0,109.75,69.75
6625.0,6626.0,110.25,69.75
6626.0,6627.0,110.75,69.75
6627.0,6628.0,111.25,69.75
6628.0,6629.0,111.75,69.75
6629.0,6630.0,112.25,69.75
6630.0,6631.0,112.75,69.75
6631.0,6632.0,113.25,69.75
6632.0,6633.0,113.75,69.75
6633.0,6634.0,114.25,69.75
6634.0,6635.0,114.75,69.75
6635.0,6636.0,115.25,69.75
6636.0,6637.0,115.75,69.75
6637.0,6638.0,116.25,69.75
6638.0,6639.0,116.75,69.75
6639.0,6640.0,117.25,69.75
6640.0,6641.0,117.75,69.75
6641.0,6642.0,118.25,69.75
6642.0,6643.0,118.75,69.75
6643.0,6644.0,119.25,69.75
6644.0,6645.0,119.75,69.75
6645.0,6646.0,120.25,69.75
6646.0,6647.0,120.75,69.75
6647.0,6648.0,121.25,69.75
6648.0,6649.0,121.75,69.75
6649.0,6650.0,122.25,69.75
6650.0,6651.0,122.75,69.75
6651.0,6652.0,123.25,69.75
6652.0,6653.0,123.75,69.75
6653.0,6654.0,124.25,69.75
6654.0,6655.0,124.75,69.75
6655.0,6656.0,125.25,69.75
6656.0,6657.0,125.75,69.75
6657.0,6658.0,126.25,69.75
6658.0,6659.0,126.75,69.75
6659.0,6660.0,127.25,69.75
6660.0,6661.0,127.75,69.75
6661.0,6662.0,128.25,69.75
6662.0,6663.0,128.75,69.75
6663.0,6664.0,129.25,69.75
6664.0,6665.0,129.75,69.75
6665.0,6666.0,130.25,69.75
6666.0,6667.0,130.75,69.75
6667.0,6668.0,131.25,69.75
6668.0,6669.0,131.75,69.75
6669.0,6670.0,132.25,69.75
6670.0,6671.0,132.75,69.75
6671.0,6672.0,133.25,69.75
6672.0,6673.0,133.75,69.75
6673.0,6674.0,134.25,69.75
6674.0,6675.0,134.75,69.75
6675.0,6676.0,135.25,69.75
6676.0,6677.0,135.75,69.75
6677.0,6678.0,136.25,69.75
6678.0,6679.0,136.75,69.75
6679.0,6680.0,137.25,69.75
6680.0,6681.0,137.75,69.75
6681.0,6682.0,138.25,69.75
6682.0,6683.0,138.75,69.75
6683.0,6684.0,139.25,69.75
6684.0,6685.0,139.75,69.75
6685.0,6686.0,140.25,69.75
6686.0,6687.0,140.75,69.75
6687.0,6688.0,141.25,69.75
6688.0,6689.0,141.75,69.75
6689.0,6690.0,142.25,69.75
6690.0,6691.0,142.75,69.75
6691.0,6692.0,143.25,69.75
6692.0,6693.0,143.75,69.75
6693.0,6694.0,144.25,69.75
6694.0,6695.0,144.75,69.75
6695.0,6696.0,145.25,69.75
6696.0,6697.0,145.75,69.75
6697.0,6698.0,146.25,69.75
6698.0,6699.0,146.75,69.75
6699.0,6700.0,147.25,69.75
6700.0,6701.0,147.75,69.75
6701.0,6702.0,148.25,69.75
6702.0,6703.0,148.75,69.75
6703.0,6704.0,149.25,69.75
6704.0,6705.0,149.75,69.75
6705.0,6706.0,150.25,69.75
6706.0,6707.0,150.75,69.75
6707.0,6708.0,151.25,69.75
6708.0,6709.0,151.75,69.75
6709.0,6710.0,152.25,69.75
6710.0,6711.0,152.75,69.75
6711.0,6712.0,153.25,69.75
6712.0,6713.0,153.75,69.75
6713.0,6714.0,154.25,69.75
6714.0,6715.0,154.75,69.75
6715.0,6716.0,155.25,69.75
6716.0,6717.0,155.75,69.75
6717.0,6718.0,156.25,69.75
6718.0,6719.0,156.75,69.75
6719.0,6720.0,157.25,69.75
6720.0,6721.0,157.75,69.75
6721.0,6722.0,158.25,69.75
6722.0,6723.0,158.75,69.75
6723.0,6724.0,159.25,69.75
6724.0,6725.0,159.75,69.75
6725.0,6726.0,160.25,69.75
6726.0,6727.0,160.75,69.75
6727.0,6728.0,161.25,69.75
6728.0,6729.0,161.75,69.75
6729.0,6730.0,162.25,69.75
6730.0,6731.0,162.75,69.75
6731.0,6732.0,163.25,69.75
6732.0,6733.0,163.75,69.75
6733.0,6734.0,164.25,69.75
6734.0,6735.0,164.75,69.75
6735.0,6736.0,165.25,69.75
6736.0,6737.0,165.75,69.75
6737.0,6738.0,167.25,69.75
6738.0,6739.0,167.75,69.75
6739.0,6740.0,168.25,69.75
6740.0,6741.0,168.75,69.75
6741.0,6742.0,169.25,69.75
6742.0,6743.0,170.25,69.75
6743.0,6744.0,170.75,69.75
6744.0,6745.0,171.25,69.75
6745.0,6746.0,171.75,69.75
6746.0,6747.0,172.25,69.75
6747.0,6748.0,172.75,69.75
6748.0,6749.0,173.25,69.75
6749.0,6750.0,173.75,69.75
6750.0,6751.0,174.25,69.75
6751.0,6752.0,174.75,69.75
6752.0,6753.0,175.25,69.75
6753.0,6754.0,175.75,69.75
6754.0,6755.0,176.25,69.75
6755.0,6756.0,176.75,69.75
6756.0,6757.0,177.25,69.75
6757.0,6758.0,-163.75,69.25
6758.0,6759.0,-163.25,69.25
6759.0,6760.0,-162.75,69.25
6760.0,6761.0,-162.25,69.25
6761.0,6762.0,-161.75,69.25
6762.0,6763.0,-161.25,69.25
6763.0,6764.0,-160.75,69.25
6764.0,6765.0,-160.25,69.25
6765.0,6766.0,-159.75,69.25
6766.0,6767.0,-159.25,69.25
6767.0,6768.0,-158.75,69.25
6768.0,6769.0,-158.25,69.25
6769.0,6770.0,-157.75,69.25
6770.0,6771.0,-157.25,69.25
6771.0,6772.0,-156.75,69.25
6772.0,6773.0,-156.25,69.25
6773.0,6774.0,-155.75,69.25
6774.0,6775.0,-155.25,69.25
6775.0,6776.0,-154.75,69.25
6776.0,6777.0,-154.25,69.25
6777.0,6778.0,-153.75,69.25
6778.0,6779.0,-153.25,69.25
6779.0,6780.0,-152.75,69.25
6780.0,6781.0,-152.25,69.25
6781.0,6782.0,-151.75,69.25
6782.0,6783.0,-151.25,69.25
6783.0,6784.0,-150.75,69.25
6784.0,6785.0,-150.25,69.25
6785.0,6786.0,-149.75,69.25
6786.0,6787.0,-149.25,69.25
6787.0,6788.0,-148.75,69.25
6788.0,6789.0,-148.25,69.25
6789.0,6790.0,-147.75,69.25
6790.0,6791.0,-147.25,69.25
6791.0,6792.0,-146.75,69.25
6792.0,6793.0,-146.25,69.25
6793.0,6794.0,-145.75,69.25
6794.0,6795.0,-145.25,69.25
6795.0,6796.0,-144.75,69.25
6796.0,6797.0,-144.25,69.25
6797.0,6798.0,-143.75,69.25
6798.0,6799.0,-143.25,69.25
6799.0,6800.0,-142.75,69.25
6800.0,6801.0,-142.25,69.25
6801.0,6802.0,-141.75,69.25
6802.0,6803.0,-141.25,69.25
6803.0,6804.0,-140.75,69.25
6804.0,6805.0,-140.25,69.25
6805.0,6806.0,-139.75,69.25
6806.0,6807.0,-139.25,69.25
6807.0,6808.0,-138.75,69.25
6808.0,6809.0,-138.25,69.25
6809.0,6810.0,-135.75,69.25
6810.0,6811.0,-135.25,69.25
6811.0,6812.0,-134.75,69.25
6812.0,6813.0,-134.25,69.25
6813.0,6814.0,-133.75,69.25
6814.0,6815.0,-133.25,69.25
6815.0,6816.0,-132.75,69.25
6816.0,6817.0,-132.25,69.25
6817.0,6818.0,-131.75,69.25
6818.0,6819.0,-131.25,69.25
6819.0,6820.0,-130.75,69.25
6820.0,6821.0,-130.25,69.25
6821.0,6822.0,-129.75,69.25
6822.0,6823.0,-129.25,69.25
6823.0,6824.0,-128.75,69.25
6824.0,6825.0,-128.25,69.25
6825.0,6826.0,-127.75,69.25
6826.0,6827.0,-127.25,69.25
6827.0,6828.0,-126.75,69.25
6828.0,6829.0,-126.25,69.25
6829.0,6830.0,-125.75,69.25
6830.0,6831.0,-125.25,69.25
6831.0,6832.0,-124.75,69.25
6832.0,6833.0,-124.25,69.25
6833.0,6834.0,-123.75,69.25
6834.0,6835.0,-123.25,69.25
6835.0,6836.0,-122.75,69.25
6836.0,6837.0,-122.25,69.25
6837.0,6838.0,-121.75,69.25
6838.0,6839.0,-121.25,69.25
6839.0,6840.0,-120.75,69.25
6840.0,6841.0,-120.25,69.25
6841.0,6842.0,-119.75,69.25
6842.0,6843.0,-119.25,69.25
6843.0,6844.0,-118.75,69.25
6844.0,6845.0,-118.25,69.25
6845.0,6846.0,-117.75,69.25
6846.0,6847.0,-116.25,69.25
6847.0,6848.0,-115.75,69.25
6848.0,6849.0,-115.25,69.25
6849.0,6850.0,-114.75,69.25
6850.0,6851.0,-114.25,69.25
6851.0,6852.0,-113.75,69.25
6852.0,6853.0,-113.25,69.25
6853.0,6854.0,-112.75,69.25
6854.0,6855.0,-112.25,69.25
6855.0,6856.0,-111.75,69.25
6856.0,6857.0,-111.25,69.25
6857.0,6858.0,-110.75,69.25
6858.0,6859.0,-110.25,69.25
6859.0,6860.0,-109.75,69.25
6860.0,6861.0,-109.25,69.25
6861.0,6862.0,-108.75,69.25
6862.0,6863.0,-108.25,69.25
6863.0,6864.0,-107.75,69.25
6864.0,6865.0,-107.25,69.25
6865.0,6866.0,-106.75,69.25
6866.0,6867.0,-106.25,69.25
6867.0,6868.0,-105.75,69.25
6868.0,6869.0,-105.25,69.25
6869.0,6870.0,-104.75,69.25
6870.0,6871.0,-104.25,69.25
6871.0,6872.0,-103.75,69.25
6872.0,6873.0,-103.25,69.25
6873.0,6874.0,-102.75,69.25
6874.0,6875.0,-102.25,69.25
6875.0,6876.0,-101.75,69.25
6876.0,6877.0,-101.25,69.25
6877.0,6878.0,-100.75,69.25
6878.0,6879.0,-100.25,69.25
6879.0,6880.0,-99.75,69.25
6880.0,6881.0,-99.25,69.25
6881.0,6882.0,-98.75,69.25
6882.0,6883.0,-98.25,69.25
6883.0,6884.0,-97.75,69.25
6884.0,6885.0,-97.25,69.25
6885.0,6886.0,-96.75,69.25
6886.0,6887.0,-96.25,69.25
6887.0,6888.0,-95.75,69.25
6888.0,6889.0,-95.25,69.25
6889.0,6890.0,-94.25,69.25
6890.0,6891.0,-93.75,69.25
6891.0,6892.0,-93.25,69.25
6892.0,6893.0,-92.75,69.25
6893.0,6894.0,-92.25,69.25
6894.0,6895.0,-91.75,69.25
6895.0,6896.0,-91.25,69.25
6896.0,6897.0,-90.75,69.25
6897.0,6898.0,-90.25,69.25
6898.0,6899.0,-89.25,69.25
6899.0,6900.0,-88.75,69.25
6900.0,6901.0,-85.25,69.25
6901.0,6902.0,-84.75,69.25
6902.0,6903.0,-84.25,69.25
6903.0,6904.0,-83.75,69.25
6904.0,6905.0,-83.25,69.25
6905.0,6906.0,-82.75,69.25
6906.0,6907.0,-82.25,69.25
6907.0,6908.0,-81.75,69.25
6908.0,6909.0,-81.25,69.25
6909.0,6910.0,-79.25,69.25
6910.0,6911.0,-78.75,69.25
6911.0,6912.0,-78.25,69.25
6912.0,6913.0,-77.25,69.25
6913.0,6914.0,-76.75,69.25
6914.0,6915.0,-76.25,69.25
6915.0,6916.0,-75.75,69.25
6916.0,6917.0,-75.25,69.25
6917.0,6918.0,-74.75,69.25
6918.0,6919.0,-74.25,69.25
6919.0,6920.0,-73.75,69.25
6920.0,6921.0,-73.25,69.25
6921.0,6922.0,-72.75,69.25
6922.0,6923.0,-72.25,69.25
6923.0,6924.0,-71.75,69.25
6924.0,6925.0,-71.25,69.25
6925.0,6926.0,-70.75,69.25
6926.0,6927.0,-70.25,69.25
6927.0,6928.0,-69.75,69.25
6928.0,6929.0,-69.25,69.25
6929.0,6930.0,-68.75,69.25
6930.0,6931.0,-68.25,69.25
6931.0,6932.0,-67.75,69.25
6932.0,6933.0,-67.25,69.25
6933.0,6934.0,-66.75,69.25
6934.0,6935.0,-54.25,69.25
6935.0,6936.0,-53.75,69.25
6936.0,6937.0,-53.25,69.25
6937.0,6938.0,-52.75,69.25
6938.0,6939.0,-52.25,69.25
6939.0,6940.0,-51.25,69.25
6940.0,6941.0,-50.75,69.25
6941.0,6942.0,-50.25,69.25
6942.0,6943.0,-49.75,69.25
6943.0,6944.0,-49.25,69.25
6944.0,6945.0,-48.75,69.25
6945.0,6946.0,-48.25,69.25
6946.0,6947.0,-47.75,69.25
6947.0,6948.0,-47.25,69.25
6948.0,6949.0,-46.75,69.25
6949.0,6950.0,-46.25,69.25
6950.0,6951.0,-45.75,69.25
6951.0,6952.0,-45.25,69.25
6952.0,6953.0,-44.75,69.25
6953.0,6954.0,-44.25,69.25
6954.0,6955.0,-43.75,69.25
6955.0,6956.0,-43.25,69.25
6956.0,6957.0,-42.75,69.25
6957.0,6958.0,-42.25,69.25
6958.0,6959.0,-41.75,69.25
6959.0,6960.0,-41.25,69.25
6960.0,6961.0,-40.75,69.25
6961.0,6962.0,-40.25,69.25
6962.0,6963.0,-39.75,69.25
6963.0,6964.0,-39.25,69.25
6964.0,6965.0,-38.75,69.25
6965.0,6966.0,-38.25,69.25
6966.0,6967.0,-37.75,69.25
6967.0,6968.0,-37.25,69.25
6968.0,6969.0,-36.75,69.25
6969.0,6970.0,-36.25,69.25
6970.0,6971.0,-35.75,69.25
6971.0,6972.0,-35.25,69.25
6972.0,6973.0,-34.75,69.25
6973.0,6974.0,-34.25,69.25
6974.0,6975.0,-33.75,69.25
6975.0,6976.0,-33.25,69.25
6976.0,6977.0,-32.75,69.25
6977.0,6978.0,-32.25,69.25
6978.0,6979.0,-31.75,69.25
6979.0,6980.0,-31.25,69.25
6980.0,6981.0,-30.75,69.25
6981.0,6982.0,-30.25,69.25
6982.0,6983.0,-29.75,69.25
6983.0,6984.0,-29.25,69.25
6984.0,6985.0,-28.75,69.25
6985.0,6986.0,-28.25,69.25
6986.0,6987.0,-27.75,69.25
6987.0,6988.0,-27.25,69.25
6988.0,6989.0,-26.75,69.25
6989.0,6990.0,-26.25,69.25
6990.0,6991.0,-25.75,69.25
6991.0,6992.0,-25.25,69.25
6992.0,6993.0,-24.75,69.25
6993.0,6994.0,-24.25,69.25
6994.0,6995.0,15.25,69.25
6995.0,6996.0,15.75,69.25
6996.0,6997.0,16.25,69.25
6997.0,6998.0,16.75,69.25
6998.0,6999.0,17.25,69.25
6999.0,7000.0,17.75,69.25
7000.0,7001.0,18.25,69.25
7001.0,7002.0,18.75,69.25
7002.0,7003.0,19.25,69.25
7003.0,7004.0,19.75,69.25
7004.0,7005.0,20.25,69.25
7005.0,7006.0,20.75,69.25
7006.0,7007.0,21.25,69.25
7007.0,7008.0,21.75,69.25
7008.0,7009.0,22.25,69.25
7009.0,7010.0,22.75,69.25
7010.0,7011.0,23.25,69.25
7011.0,7012.0,23.75,69.25
7012.0,7013.0,24.25,69.25
7013.0,7014.0,24.75,69.25
7014.0,7015.0,25.25,69.25
7015.0,7016.0,25.75,69.25
7016.0,7017.0,26.25,69.25
7017.0,7018.0,26.75,69.25
7018.0,7019.0,27.25,69.25
7019.0,7020.0,27.75,69.25
7020.0,7021.0,28.25,69.25
7021.0,7022.0,28.75,69.25
7022.0,7023.0,29.25,69.25
7023.0,7024.0,29.75,69.25
7024.0,7025.0,30.25,69.25
7025.0,7026.0,30.75,69.25
7026.0,7027.0,31.25,69.25
7027.0,7028.0,31.75,69.25
7028.0,7029.0,32.25,69.25
7029.0,7030.0,32.75,69.25
7030.0,7031.0,33.25,69.25
7031.0,7032.0,33.75,69.25
7032.0,7033.0,34.25,69.25
7033.0,7034.0,34.75,69.25
7034.0,7035.0,35.25,69.25
7035.0,7036.0,35.75,69.25
7036.0,7037.0,36.25,69.25
7037.0,7038.0,48.25,69.25
7038.0,7039.0,48.75,69.25
7039.0,7040.0,49.25,69.25
7040.0,7041.0,49.75,69.25
7041.0,7042.0,50.25,69.25
7042.0,7043.0,60.25,69.25
7043.0,7044.0,60.75,69.25
7044.0,7045.0,61.25,69.25
7045.0,7046.0,61.75,69.25
7046.0,7047.0,62.25,69.25
7047.0,7048.0,62.75,69.25
7048.0,7049.0,63.25,69.25
7049.0,7050.0,63.75,69.25
7050.0,7051.0,64.25,69.25
7051.0,7052.0,64.75,69.25
7052.0,7053.0,65.25,69.25
7053.0,7054.0,65.75,69.25
7054.0,7055.0,67.75,69.25
7055.0,7056.0,68.25,69.25
7056.0,7057.0,68.75,69.25
7057.0,7058.0,69.25,69.25
7058.0,7059.0,69.75,69.25
7059.0,7060.0,70.25,69.25
7060.0,7061.0,70.75,69.25
7061.0,7062.0,71.25,69.25
7062.0,7063.0,71.75,69.25
7063.0,7064.0,72.25,69.25
7064.0,7065.0,72.75,69.25
7065.0,7066.0,73.75,69.25
7066.0,7067.0,74.25,69.25
7067.0,7068.0,74.75,69.25
7068.0,7069.0,75.25,69.25
7069.0,7070.0,75.75,69.25
7070.0,7071.0,76.25,69.25
7071.0,7072.0,76.75,69.25
7072.0,7073.0,77.25,69.25
7073.0,7074.0,77.75,69.25
7074.0,7075.0,78.25,69.25
7075.0,7076.0,78.75,69.25
7076.0,7077.0,79.25,69.25
7077.0,7078.0,79.75,69.25
7078.0,7079.0,80.25,69.25
7079.0,7080.0,80.75,69.25
7080.0,7081.0,81.25,69.25
7081.0,7082.0,81.75,69.25
7082.0,7083.0,82.25,69.25
7083.0,7084.0,82.75,69.25
7084.0,7085.0,83.25,69.25
7085.0,7086.0,83.75,69.25
7086.0,7087.0,84.25,69.25
7087.0,7088.0,84.75,69.25
7088.0,7089.0,85.25,69.25
7089.0,7090.0,85.75,69.25
7090.0,7091.0,86.25,69.25
