2903603 127.75 58.75 -99 -99 -99
2903605 123.75 57.75 -99 -99 -99
2903630 116.75 59.75 -99 -99 -99
2903647 111.75 59.75 -99 -99 -99
2903650 113.75 57.25 -99 -99 -99
2903654 112.75 57.75 -99 -99 -99
2903701 117.75 62.25 -99 -99 -99
2903702 113.75 63.25 -99 -99 -99
2903703 112.25 63.25 -99 -99 -99
2903704 109.25 63.75 -99 -99 -99
2903710 120.25 64.25 -99 -99 -99
2903721 116.75 64.75 -99 -99 -99
2903722 114.75 66.25 -99 -99 -99
2903728 112.25 64.75 -99 -99 -99
2903730 116.25 63.25 -99 -99 -99
2903740 109.75 61.75 -99 -99 -99
2906200 117.75 52.25 -99 -99 -99
2906201 120.25 53.25 -99 -99 -99
2906300 130.25 50.25 -99 -99 -99
2906500 129.25 51.75 -99 -99 -99
2906700 134.75 48.25 -99 -99 -99
2906800 133.75 44.75 -99 -99 -99
2906900 137.25 50.25 -99 -99 -99
2906901 140.25 52.25 -99 -99 -99
2907010 109.25 53.75 -99 -99 -99
2907020 108.25 51.75 -99 -99 -99
2907043 108.75 50.75 -99 -99 -99
2907060 106.75 50.75 -99 -99 -99
2907061 109.25 50.25 -99 -99 -99
2907080 105.75 50.75 -99 -99 -99
2907400 107.75 52.25 -99 -99 -99
2907403 106.25 50.25 -99 -99 -99
2908010 96.75 57.25 -99 -99 -99
2908011 98.25 56.25 -99 -99 -99
2908050 94.25 57.75 -99 -99 -99
2908099 102.75 57.75 -99 -99 -99
2908100 93.75 58.25 -99 -99 -99
2908101 98.25 58.25 -99 -99 -99
2908102 101.75 56.25 -99 -99 -99
2908105 104.75 51.75 -99 -99 -99
2908106 110.25 55.75 -99 -99 -99
2908180 102.75 52.75 -99 -99 -99
2908190 102.25 54.25 -99 -99 -99
2908200 100.75 54.25 -99 -99 -99
2908210 104.25 55.75 -99 -99 -99
2908303 99.25 55.25 -99 -99 -99
2908680 99.75 59.25 -99 -99 -99
2909150 86.75 67.25 -99 -99 -99
2909151 87.75 64.75 -99 -99 -99
2909152 90.25 61.75 -99 -99 -99
2909153 92.75 58.25 -99 -99 -99
2909154 92.75 55.75 -99 -99 -99
2909156 91.75 55.25 -99 -99 -99
2909158 91.25 52.75 -99 -99 -99
2909159 92.25 51.75 -99 -99 -99
2909161 94.25 52.25 -99 -99 -99
2909163 96.25 52.25 -99 -99 -99
2909164 95.25 51.75 -99 -99 -99
2909240 91.75 51.75 -99 -99 -99
2909260 91.25 53.25 -99 -99 -99
2909314 92.75 53.75 -99 -99 -99
2909321 94.75 53.75 -99 -99 -99
2909360 94.25 56.25 -99 -99 -99
2909391 93.25 58.75 -99 -99 -99
2909400 92.25 62.25 -99 -99 -99
2909401 96.25 61.75 -99 -99 -99
2909403 103.75 59.25 -99 -99 -99
2909520 84.25 66.25 -99 -99 -99
2909540 86.25 62.75 -99 -99 -99
2909560 88.75 60.25 -99 -99 -99
2909702 107.75 61.25 -99 -99 -99
2909704 100.25 64.25 -99 -99 -99
2909705 89.75 65.25 -99 -99 -99
2909720 98.75 65.25 -99 -99 -99
2910100 73.75 60.25 -99 -99 -99
2910110 73.75 64.75 -99 -99 -99
2910120 68.75 61.75 -99 -99 -99
2910130 70.75 61.75 -99 -99 -99
2910140 71.25 60.25 -99 -99 -99
2910150 72.25 61.75 -99 -99 -99
2910160 74.75 61.75 -99 -99 -99
2910170 79.25 61.25 -99 -99 -99
2910200 81.75 59.75 -99 -99 -99
2910230 84.25 58.25 -99 -99 -99
2910231 87.75 58.75 -99 -99 -99
2910240 79.75 58.75 -99 -99 -99
2910260 82.75 57.75 -99 -99 -99
2910300 84.75 56.75 -99 -99 -99
2910310 85.25 57.75 -99 -99 -99
2910312 86.75 56.75 -99 -99 -99
2910313 88.75 57.25 -99 -99 -99
2910314 90.25 56.25 -99 -99 -99
2910319 90.25 55.25 -99 -99 -99
2910326 87.75 55.75 -99 -99 -99
2910441 86.75 50.25 -99 -99 -99
2910470 85.75 52.75 -99 -99 -99
2910473 87.75 51.75 -99 -99 -99
2910490 87.25 53.75 -99 -99 -99
2910560 83.25 52.75 -99 -99 -99
2910581 84.75 55.25 -99 -99 -99
2910600 80.25 59.25 -99 -99 -99
2910601 83.25 57.75 -99 -99 -99
2910603 82.75 55.25 -99 -99 -99
2910606 81.25 53.75 -99 -99 -99
2910607 83.75 53.25 -99 -99 -99
2910608 85.25 52.25 -99 -99 -99
2910660 84.25 53.75 -99 -99 -99
2911095 69.25 60.75 -99 -99 -99
2911097 68.25 58.25 -99 -99 -99
2911098 71.25 57.75 -99 -99 -99
2911099 74.75 56.75 -99 -99 -99
2911100 73.25 55.25 -99 -99 -99
2911104 78.75 50.75 -99 -99 -99
2911105 81.25 50.25 -99 -99 -99
2911109 85.75 47.75 -99 -99 -99
2911200 69.25 54.75 -99 -99 -99
2911207 66.25 51.25 -99 -99 -99
2911391 74.25 56.75 -99 -99 -99
2911452 73.75 55.25 -99 -99 -99
2911456 79.75 55.75 -99 -99 -99
2911700 68.75 59.75 -99 -99 -99
2911703 64.75 60.25 -99 -99 -99
2911731 70.75 59.75 -99 -99 -99
2911820 84.75 49.75 -99 -99 -99
2912205 63.25 54.25 -99 -99 -99
2912303 66.25 56.25 -99 -99 -99
2912400 65.25 57.25 -99 -99 -99
2912401 63.75 58.25 -99 -99 -99
2912430 65.25 56.75 -99 -99 -99
2912550 61.75 63.75 -99 -99 -99
2912551 61.25 63.25 -99 -99 -99
2912553 60.75 62.25 -99 -99 -99
